time_ms,game_mode,map,team_name,team_score,opp_name,opp_score,map_time,time_left_in_current_hill,hill_number,first_blood,location,multikill,killing_spree,tournament_info,Date
00:11:02.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,218,G2 MINNESOTA,221,2:07,0:11,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:03.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,219,G2 MINNESOTA,221,2:07,0:10,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:04.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,220,G2 MINNESOTA,221,2:07,0:09,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:05.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,221,G2 MINNESOTA,221,2:07,0:08,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:06.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,222,G2 MINNESOTA,221,2:07,0:07,11,,,,,,5_26_25
00:11:07.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,223,G2 MINNESOTA,221,2:07,0:06,11,,,,,,5_26_25
00:11:08.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,224,G2 MINNESOTA,221,2:07,0:05,11,,,,,,5_26_25
00:11:09.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,225,G2 MINNESOTA,221,2:07,0:04,11,,,,,,5_26_25
00:11:10.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,226,G2 MINNESOTA,221,2:07,0:03,11,,,,,,5_26_25
00:11:11.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,227,G2 MINNESOTA,221,2:07,0:02,11,,,,,,5_26_25
00:11:12.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,228,G2 MINNESOTA,221,2:07,0:01,11,,,,,,5_26_25
00:11:13.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,229,G2 MINNESOTA,221,2:07,0:00,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:14.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,229,G2 MINNESOTA,221,2:06,0:00,11,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:15.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,229,G2 MINNESOTA,221,2:06,0:59,12,,,,,NEW HARDPOINT,5_26_25
00:11:16.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,230,G2 MINNESOTA,221,2:06,0:58,12,,,,,NEWHARDPOINT,5_26_25
00:11:17.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,231,G2 MINNESOTA,221,2:06,0:57,12,,,,,NEWHARDPOINT,5_26_25
00:11:18.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,232,G2 MINNESOTA,221,2:06,0:56,12,,,,,NEWHARDPOINT,5_26_25
00:11:19.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,233,G2 MINNESOTA,221,2:06,0:55,12,,WRECKAGE,,,,5_26_25
00:11:20.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,234,G2 MINNESOTA,221,2:06,0:54,12,,WRECKAGE,,,,5_26_25
00:11:21.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,235,G2 MINNESOTA,221,2:06,0:53,12,,WRECKAGE,,,,5_26_25
00:11:22.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,236,G2 MINNESOTA,221,2:06,0:52,12,,WRECKAGE,,,,5_26_25
00:11:23.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,237,G2 MINNESOTA,221,2:06,0:51,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:24.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,238,G2 MINNESOTA,221,2:06,0:50,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:25.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,239,G2 MINNESOTA,221,2:06,0:49,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:26.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,240,G2 MINNESOTA,221,2:06,0:48,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:27.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,241,G2 MINNESOTA,221,2:06,0:47,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:28.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,242,G2 MINNESOTA,221,2:06,0:46,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:29.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,243,G2 MINNESOTA,221,2:06,0:45,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:30.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,244,G2 MINNESOTA,221,2:06,0:44,12,,,,,,5_26_25
00:11:31.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,245,G2 MINNESOTA,221,2:06,0:43,12,,,,,,5_26_25
00:11:32.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,246,G2 MINNESOTA,221,2:05,0:43,12,,,,,,5_26_25
00:11:33.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,246,G2 MINNESOTA,221,2:04,0:43,12,,,,,,5_26_25
00:11:34.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,246,G2 MINNESOTA,221,2:03,0:43,12,,,,,,5_26_25
00:11:35.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,246,G2 MINNESOTA,221,2:02,0:43,12,,,,,,5_26_25
00:11:36.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,246,G2 MINNESOTA,221,2:02,0:38,12,,,,,,5_26_25
00:11:37.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,247,G2 MINNESOTA,221,2:02,0:38,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
00:11:38.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,247,G2 MINNESOTA,221,2:01,0:38,12,,,MACK - MULTIKILL,,,5_26_25
00:11:39.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,247,G2 MINNESOTA,221,2:00,0:38,12,,,MACK - MULTIKILL,,,5_26_25
00:11:40.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,247,G2 MINNESOTA,221,2:00,0:34,12,,,MACK - MULTIKILL,,,5_26_25
00:11:41.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,248,G2 MINNESOTA,221,2:00,0:33,12,,,MACK - MULTIKILL,,,5_26_25
00:11:42.20,HARDPOINT,COLOSSUS,CLOUD9 NEW YORK,249,G2 MINNESOTA,221,2:00,0:32,12,,,,,MAJOR I QUALIFIERS - WEEK I,5_26_25
